user_id,price_sensitivity,meal_size_preference,loyalty_status,frequent_order_time,past_orders,average_order_value,current_time,current_weather,cart_status,device_type,page_view,current_promotion,banner_shown,converted
234,High,Large,Silver,Breakfast,15,123,Dinner,Hot,Full,Desktop,Burgers,None,meal_time_banner,1
235,Medium,Small,Silver,Breakfast,13,91,Lunch,Rainy,Full,Mobile,Offers,None,combo_banner,0
236,Medium,Medium,Regular,Dinner,18,44,Late Night,Rainy,Partial,Mobile,Burgers,Summer Special,meal_time_banner,0
237,Medium,Small,Silver,Dinner,6,140,Breakfast,Cold,Partial,Desktop,Offers,Summer Special,discount_banner,0
238,Low,Small,Regular,Breakfast,9,94,Dinner,Rainy,Full,Desktop,Combos,Summer Special,loyalty_banner,0
239,Low,Large,Regular,Lunch,18,86,Breakfast,Rainy,Empty,Mobile,Drinks,None,combo_banner,0
240,High,Medium,Silver,Breakfast,7,123,Lunch,Rainy,Full,Desktop,Burgers,Summer Special,weather_banner,0
241,High,Small,Silver,Lunch,5,138,Late Night,Cold,Full,Mobile,Combos,Summer Special,meal_time_banner,0
242,Low,Medium,Silver,Lunch,11,89,Lunch,Rainy,Full,Mobile,Combos,Free Drink Offer,weather_banner,0
243,Medium,Medium,Regular,Breakfast,13,76,Lunch,Cold,Full,Desktop,Burgers,Summer Special,loyalty_banner,0
244,High,Large,Gold,Breakfast,3,85,Late Night,Hot,Empty,Mobile,Offers,Summer Special,combo_banner,1
245,Low,Small,Silver,Breakfast,1,77,Dinner,Rainy,Empty,Desktop,Burgers,Free Drink Offer,loyalty_banner,0
246,Low,Large,Regular,Lunch,4,136,Dinner,Rainy,Full,Mobile,Offers,None,combo_banner,1
247,Low,Small,Regular,Late Night,19,70,Breakfast,Rainy,Partial,Desktop,Burgers,Summer Special,weather_banner,1
248,Medium,Medium,Silver,Late Night,18,40,Dinner,Rainy,Partial,Mobile,Combos,Free Drink Offer,weather_banner,0
249,Low,Small,Regular,Breakfast,6,98,Dinner,Cold,Empty,Mobile,Burgers,Free Drink Offer,loyalty_banner,0
250,Low,Small,Silver,Breakfast,10,75,Dinner,Hot,Full,Mobile,Burgers,Summer Special,combo_banner,0
251,Low,Medium,Regular,Dinner,7,117,Breakfast,Hot,Partial,Mobile,Drinks,Free Drink Offer,weather_banner,1
252,Low,Medium,Gold,Dinner,12,66,Late Night,Cold,Empty,Mobile,Combos,Summer Special,combo_banner,1
253,High,Small,Regular,Dinner,8,137,Dinner,Cold,Empty,Mobile,Burgers,None,weather_banner,1
254,High,Large,Silver,Breakfast,13,103,Lunch,Cold,Empty,Mobile,Combos,Summer Special,discount_banner,1
255,Low,Small,Gold,Late Night,18,127,Dinner,Cold,Empty,Mobile,Offers,None,weather_banner,1
256,Medium,Medium,Silver,Late Night,14,50,Dinner,Rainy,Full,Mobile,Burgers,Free Drink Offer,discount_banner,0
257,High,Large,Regular,Breakfast,11,34,Late Night,Rainy,Empty,Mobile,Burgers,Free Drink Offer,loyalty_banner,0
258,Low,Medium,Gold,Breakfast,10,81,Lunch,Cold,Partial,Mobile,Combos,None,discount_banner,0
259,High,Medium,Gold,Lunch,6,89,Breakfast,Rainy,Full,Mobile,Combos,Summer Special,loyalty_banner,0
260,High,Large,Regular,Lunch,13,106,Dinner,Rainy,Empty,Desktop,Combos,Summer Special,discount_banner,1
261,Medium,Medium,Gold,Late Night,10,77,Dinner,Hot,Partial,Desktop,Combos,Summer Special,loyalty_banner,0
262,Low,Medium,Gold,Dinner,12,64,Dinner,Rainy,Partial,Mobile,Drinks,Free Drink Offer,weather_banner,0
263,Low,Medium,Gold,Late Night,1,27,Dinner,Hot,Partial,Mobile,Combos,Free Drink Offer,meal_time_banner,0
264,Medium,Medium,Silver,Lunch,18,146,Lunch,Rainy,Full,Desktop,Burgers,None,meal_time_banner,1
265,Medium,Medium,Silver,Late Night,13,85,Late Night,Hot,Full,Mobile,Burgers,Summer Special,meal_time_banner,0
266,Low,Medium,Gold,Lunch,4,90,Late Night,Hot,Partial,Mobile,Offers,Free Drink Offer,discount_banner,1
267,Low,Medium,Regular,Lunch,6,36,Dinner,Hot,Full,Mobile,Combos,Free Drink Offer,meal_time_banner,0
268,Medium,Medium,Regular,Dinner,18,90,Breakfast,Hot,Empty,Desktop,Combos,Free Drink Offer,loyalty_banner,1
269,High,Medium,Silver,Dinner,5,116,Lunch,Cold,Empty,Mobile,Combos,None,discount_banner,1
270,High,Small,Regular,Lunch,18,55,Lunch,Rainy,Empty,Desktop,Combos,Free Drink Offer,discount_banner,1
271,Medium,Small,Gold,Breakfast,5,87,Breakfast,Cold,Full,Mobile,Combos,None,weather_banner,0
272,High,Medium,Regular,Dinner,7,127,Dinner,Rainy,Full,Desktop,Burgers,None,loyalty_banner,0
273,Medium,Small,Silver,Lunch,9,40,Dinner,Cold,Full,Desktop,Drinks,None,loyalty_banner,0
274,High,Large,Silver,Breakfast,3,65,Dinner,Rainy,Partial,Mobile,Offers,Summer Special,weather_banner,1
275,High,Small,Gold,Breakfast,12,111,Breakfast,Cold,Empty,Desktop,Combos,Summer Special,combo_banner,0
276,Low,Medium,Silver,Late Night,14,126,Lunch,Cold,Partial,Desktop,Combos,Free Drink Offer,weather_banner,1
277,Low,Medium,Silver,Late Night,8,143,Late Night,Hot,Partial,Mobile,Combos,Summer Special,combo_banner,0
278,High,Small,Silver,Dinner,12,35,Dinner,Cold,Empty,Desktop,Combos,Summer Special,meal_time_banner,0
279,High,Medium,Regular,Breakfast,7,64,Breakfast,Hot,Full,Mobile,Drinks,Free Drink Offer,meal_time_banner,0
280,Low,Large,Silver,Dinner,9,31,Breakfast,Hot,Partial,Mobile,Drinks,None,meal_time_banner,0
281,Low,Large,Regular,Lunch,12,69,Dinner,Cold,Partial,Desktop,Burgers,None,meal_time_banner,0
282,Low,Medium,Silver,Dinner,4,78,Breakfast,Rainy,Full,Desktop,Offers,Free Drink Offer,weather_banner,0
283,Medium,Large,Silver,Breakfast,5,123,Dinner,Cold,Full,Desktop,Combos,Free Drink Offer,meal_time_banner,0
284,High,Large,Regular,Late Night,9,31,Dinner,Hot,Empty,Desktop,Combos,Summer Special,weather_banner,1
285,Low,Small,Regular,Dinner,7,59,Dinner,Hot,Partial,Mobile,Burgers,None,loyalty_banner,1
286,High,Large,Gold,Late Night,14,112,Lunch,Cold,Empty,Mobile,Offers,Summer Special,loyalty_banner,0
287,Medium,Small,Gold,Dinner,17,149,Breakfast,Cold,Partial,Mobile,Offers,None,discount_banner,0
288,Medium,Medium,Regular,Lunch,1,112,Late Night,Cold,Empty,Desktop,Burgers,None,loyalty_banner,0
289,Low,Small,Silver,Breakfast,15,127,Lunch,Cold,Empty,Desktop,Combos,Summer Special,combo_banner,0
290,Medium,Medium,Gold,Dinner,15,104,Dinner,Rainy,Full,Desktop,Drinks,None,combo_banner,0
291,High,Medium,Regular,Lunch,1,93,Breakfast,Hot,Partial,Desktop,Burgers,None,meal_time_banner,1
292,Low,Medium,Regular,Lunch,15,146,Late Night,Cold,Empty,Mobile,Combos,None,discount_banner,0
293,High,Medium,Silver,Lunch,2,50,Dinner,Cold,Full,Desktop,Combos,Summer Special,weather_banner,0
294,High,Medium,Regular,Late Night,4,124,Breakfast,Cold,Full,Mobile,Combos,Summer Special,weather_banner,0
295,Medium,Small,Gold,Late Night,17,117,Dinner,Hot,Full,Mobile,Burgers,Free Drink Offer,weather_banner,0
296,Medium,Medium,Silver,Lunch,16,122,Late Night,Hot,Partial,Desktop,Burgers,None,meal_time_banner,1
297,Medium,Large,Regular,Lunch,18,60,Breakfast,Hot,Empty,Desktop,Burgers,None,discount_banner,0
298,Medium,Large,Regular,Dinner,16,31,Late Night,Cold,Partial,Mobile,Combos,None,loyalty_banner,1
299,Medium,Medium,Silver,Dinner,8,90,Dinner,Hot,Partial,Desktop,Burgers,Summer Special,loyalty_banner,1
300,Low,Large,Silver,Breakfast,6,115,Dinner,Cold,Full,Desktop,Combos,None,meal_time_banner,0
301,High,Small,Silver,Dinner,2,41,Late Night,Cold,Partial,Desktop,Drinks,Summer Special,combo_banner,1
302,High,Small,Gold,Breakfast,19,75,Lunch,Rainy,Partial,Desktop,Drinks,Summer Special,weather_banner,0
303,High,Medium,Gold,Breakfast,13,35,Lunch,Rainy,Empty,Mobile,Drinks,Summer Special,combo_banner,0
304,High,Medium,Regular,Breakfast,6,21,Breakfast,Rainy,Full,Desktop,Offers,Summer Special,loyalty_banner,1
305,Medium,Medium,Regular,Late Night,6,81,Breakfast,Hot,Full,Mobile,Offers,Free Drink Offer,meal_time_banner,1
306,High,Large,Silver,Dinner,13,142,Lunch,Rainy,Empty,Mobile,Burgers,Summer Special,combo_banner,0
307,Low,Large,Regular,Lunch,1,61,Late Night,Hot,Partial,Desktop,Offers,Free Drink Offer,loyalty_banner,1
308,Low,Small,Regular,Breakfast,9,136,Dinner,Cold,Empty,Desktop,Combos,Summer Special,meal_time_banner,0
309,High,Large,Silver,Lunch,12,136,Dinner,Rainy,Empty,Desktop,Offers,Summer Special,weather_banner,1
310,High,Small,Gold,Breakfast,12,62,Breakfast,Rainy,Partial,Desktop,Burgers,None,discount_banner,1
311,Low,Large,Gold,Dinner,4,71,Breakfast,Hot,Full,Desktop,Drinks,Summer Special,loyalty_banner,0
312,Low,Small,Gold,Breakfast,19,142,Dinner,Hot,Empty,Mobile,Combos,None,discount_banner,1
313,Medium,Medium,Regular,Dinner,16,75,Lunch,Rainy,Partial,Desktop,Drinks,Summer Special,meal_time_banner,0
314,Low,Large,Silver,Lunch,12,86,Breakfast,Hot,Full,Mobile,Combos,Free Drink Offer,loyalty_banner,1
315,Medium,Small,Gold,Dinner,1,78,Dinner,Hot,Empty,Desktop,Burgers,Free Drink Offer,weather_banner,1
316,Medium,Large,Regular,Lunch,4,67,Breakfast,Hot,Empty,Mobile,Combos,Free Drink Offer,weather_banner,1
317,Medium,Medium,Silver,Dinner,9,54,Lunch,Cold,Full,Mobile,Offers,Summer Special,meal_time_banner,0
318,Medium,Small,Gold,Breakfast,7,95,Late Night,Rainy,Empty,Mobile,Drinks,None,discount_banner,0
319,Medium,Large,Gold,Breakfast,10,51,Breakfast,Hot,Empty,Mobile,Combos,Summer Special,combo_banner,0
320,High,Large,Silver,Dinner,13,64,Dinner,Hot,Partial,Mobile,Offers,None,weather_banner,0
321,Low,Medium,Regular,Lunch,8,104,Lunch,Cold,Empty,Desktop,Combos,Free Drink Offer,discount_banner,1
322,Medium,Medium,Regular,Lunch,10,142,Dinner,Cold,Empty,Desktop,Offers,None,discount_banner,1
323,Low,Small,Gold,Lunch,10,121,Lunch,Cold,Partial,Desktop,Offers,Free Drink Offer,loyalty_banner,0
324,Low,Large,Silver,Dinner,8,46,Late Night,Cold,Partial,Desktop,Offers,None,combo_banner,1
325,Medium,Large,Regular,Dinner,15,138,Late Night,Rainy,Full,Mobile,Drinks,None,meal_time_banner,0
326,High,Medium,Silver,Dinner,1,22,Dinner,Rainy,Full,Mobile,Drinks,None,weather_banner,0
327,Medium,Medium,Silver,Dinner,15,76,Late Night,Hot,Full,Desktop,Drinks,Free Drink Offer,combo_banner,1
328,High,Small,Gold,Lunch,17,140,Breakfast,Rainy,Partial,Desktop,Offers,Free Drink Offer,discount_banner,1
329,Low,Large,Silver,Lunch,13,20,Lunch,Hot,Empty,Desktop,Drinks,Free Drink Offer,combo_banner,0
330,High,Large,Silver,Late Night,12,93,Lunch,Rainy,Empty,Desktop,Combos,Free Drink Offer,loyalty_banner,1
331,High,Small,Silver,Dinner,3,128,Lunch,Rainy,Empty,Mobile,Offers,None,loyalty_banner,0
332,High,Small,Regular,Late Night,19,90,Late Night,Rainy,Empty,Desktop,Combos,Free Drink Offer,discount_banner,0
333,Low,Medium,Gold,Dinner,5,29,Late Night,Hot,Partial,Mobile,Drinks,Summer Special,discount_banner,0
334,Low,Medium,Gold,Late Night,3,146,Breakfast,Hot,Full,Desktop,Combos,None,meal_time_banner,1
335,High,Small,Silver,Lunch,5,34,Late Night,Cold,Full,Desktop,Drinks,Summer Special,weather_banner,0
336,High,Small,Silver,Lunch,9,38,Lunch,Hot,Full,Mobile,Combos,Free Drink Offer,weather_banner,0
337,Medium,Large,Regular,Late Night,6,129,Breakfast,Cold,Partial,Mobile,Burgers,None,combo_banner,1
338,High,Small,Gold,Breakfast,16,65,Breakfast,Hot,Full,Desktop,Combos,Free Drink Offer,weather_banner,0
339,Medium,Small,Regular,Dinner,10,37,Lunch,Hot,Partial,Mobile,Offers,None,discount_banner,1
340,High,Large,Gold,Late Night,16,125,Dinner,Rainy,Empty,Desktop,Drinks,None,combo_banner,0
341,Medium,Small,Regular,Late Night,3,22,Late Night,Hot,Partial,Mobile,Offers,Free Drink Offer,weather_banner,1
342,Low,Medium,Silver,Breakfast,18,89,Late Night,Rainy,Partial,Mobile,Burgers,Free Drink Offer,meal_time_banner,0
343,High,Medium,Regular,Lunch,11,41,Lunch,Hot,Full,Mobile,Burgers,None,discount_banner,1
344,High,Large,Silver,Late Night,19,74,Dinner,Cold,Empty,Mobile,Offers,Summer Special,discount_banner,0
345,High,Small,Gold,Lunch,15,137,Late Night,Hot,Partial,Mobile,Drinks,None,weather_banner,0
346,High,Medium,Gold,Dinner,11,60,Dinner,Rainy,Partial,Mobile,Drinks,Free Drink Offer,meal_time_banner,1
347,Medium,Medium,Silver,Breakfast,10,129,Lunch,Rainy,Partial,Mobile,Combos,Free Drink Offer,meal_time_banner,1
348,High,Medium,Gold,Lunch,9,136,Lunch,Rainy,Partial,Mobile,Combos,Summer Special,loyalty_banner,0
349,Low,Medium,Regular,Late Night,3,84,Dinner,Rainy,Full,Desktop,Burgers,Summer Special,discount_banner,1
350,Low,Small,Silver,Breakfast,9,89,Lunch,Hot,Full,Desktop,Offers,None,discount_banner,0
351,High,Small,Gold,Breakfast,18,37,Lunch,Rainy,Full,Desktop,Combos,None,weather_banner,0
352,Low,Small,Regular,Breakfast,12,136,Breakfast,Rainy,Empty,Desktop,Combos,Summer Special,weather_banner,0
353,High,Small,Regular,Breakfast,16,20,Dinner,Hot,Full,Mobile,Combos,None,meal_time_banner,0
354,High,Medium,Gold,Breakfast,4,41,Late Night,Rainy,Partial,Mobile,Burgers,Free Drink Offer,discount_banner,1
355,Low,Large,Gold,Dinner,1,114,Late Night,Cold,Partial,Desktop,Combos,None,weather_banner,0
356,High,Large,Regular,Dinner,13,134,Breakfast,Cold,Empty,Mobile,Combos,None,meal_time_banner,0
357,Low,Medium,Silver,Breakfast,8,81,Lunch,Rainy,Empty,Desktop,Drinks,Summer Special,discount_banner,1
358,Medium,Medium,Gold,Late Night,6,38,Lunch,Cold,Partial,Desktop,Burgers,Free Drink Offer,loyalty_banner,1
359,High,Large,Gold,Late Night,8,78,Breakfast,Rainy,Full,Desktop,Drinks,None,discount_banner,0
360,Medium,Large,Silver,Dinner,19,143,Breakfast,Hot,Full,Desktop,Burgers,None,loyalty_banner,0
361,Low,Medium,Silver,Lunch,12,99,Lunch,Cold,Partial,Mobile,Drinks,Free Drink Offer,discount_banner,1
362,Medium,Medium,Gold,Breakfast,1,41,Dinner,Cold,Empty,Mobile,Drinks,Free Drink Offer,meal_time_banner,1
363,Medium,Small,Silver,Late Night,4,102,Breakfast,Hot,Partial,Desktop,Drinks,Free Drink Offer,discount_banner,0
364,Low,Small,Regular,Dinner,13,87,Dinner,Cold,Empty,Mobile,Drinks,None,weather_banner,1
365,Medium,Large,Regular,Dinner,17,24,Late Night,Rainy,Full,Mobile,Combos,Summer Special,meal_time_banner,0
366,Medium,Medium,Regular,Lunch,19,24,Lunch,Rainy,Full,Mobile,Offers,None,loyalty_banner,0
367,Low,Large,Gold,Lunch,19,43,Dinner,Cold,Partial,Desktop,Combos,None,discount_banner,0
368,Medium,Small,Silver,Late Night,5,148,Dinner,Hot,Full,Desktop,Combos,Free Drink Offer,loyalty_banner,1
369,Low,Small,Regular,Lunch,11,133,Lunch,Rainy,Partial,Mobile,Drinks,Free Drink Offer,weather_banner,0
370,Medium,Large,Silver,Lunch,7,47,Lunch,Rainy,Partial,Mobile,Burgers,None,meal_time_banner,1
371,Low,Small,Regular,Breakfast,3,66,Late Night,Cold,Empty,Mobile,Burgers,Free Drink Offer,loyalty_banner,1
372,Low,Medium,Silver,Dinner,11,104,Lunch,Hot,Partial,Desktop,Offers,None,combo_banner,0
373,Medium,Large,Regular,Dinner,17,38,Dinner,Rainy,Partial,Desktop,Drinks,Free Drink Offer,discount_banner,0
374,Medium,Medium,Regular,Lunch,11,106,Breakfast,Hot,Full,Desktop,Drinks,Summer Special,loyalty_banner,0
375,Medium,Medium,Regular,Dinner,15,89,Lunch,Cold,Empty,Mobile,Offers,None,combo_banner,0
376,High,Small,Regular,Dinner,19,133,Lunch,Cold,Empty,Mobile,Combos,None,combo_banner,1
377,High,Medium,Regular,Late Night,8,27,Breakfast,Rainy,Empty,Desktop,Drinks,Free Drink Offer,weather_banner,0
378,High,Large,Regular,Dinner,16,56,Lunch,Hot,Full,Desktop,Offers,None,loyalty_banner,1
379,Low,Medium,Regular,Lunch,15,105,Lunch,Hot,Empty,Desktop,Combos,None,weather_banner,0
380,Medium,Medium,Regular,Late Night,3,91,Breakfast,Cold,Full,Desktop,Combos,None,discount_banner,1
381,Low,Medium,Regular,Dinner,6,144,Dinner,Cold,Empty,Desktop,Drinks,Free Drink Offer,meal_time_banner,1
382,High,Medium,Silver,Dinner,3,29,Late Night,Cold,Partial,Mobile,Burgers,Free Drink Offer,combo_banner,1
383,Medium,Medium,Silver,Late Night,5,86,Late Night,Cold,Empty,Desktop,Offers,None,loyalty_banner,0
384,Low,Small,Gold,Late Night,1,58,Late Night,Cold,Full,Mobile,Burgers,Summer Special,discount_banner,0
385,Medium,Large,Regular,Dinner,14,83,Dinner,Rainy,Full,Desktop,Offers,Summer Special,loyalty_banner,1
386,Low,Small,Silver,Breakfast,12,49,Late Night,Rainy,Partial,Mobile,Drinks,None,combo_banner,1
387,Medium,Large,Silver,Breakfast,13,64,Dinner,Hot,Partial,Desktop,Combos,Summer Special,meal_time_banner,0
388,High,Large,Silver,Dinner,14,35,Lunch,Rainy,Full,Desktop,Combos,None,discount_banner,1
389,High,Large,Silver,Dinner,12,41,Late Night,Rainy,Empty,Mobile,Burgers,Free Drink Offer,combo_banner,0
390,Medium,Large,Silver,Late Night,13,40,Breakfast,Rainy,Partial,Desktop,Combos,Summer Special,discount_banner,1
391,Low,Large,Silver,Late Night,6,43,Dinner,Hot,Partial,Desktop,Burgers,Summer Special,loyalty_banner,0
392,High,Medium,Gold,Dinner,15,83,Late Night,Rainy,Empty,Desktop,Drinks,None,combo_banner,1
393,High,Small,Silver,Dinner,16,45,Breakfast,Hot,Full,Desktop,Offers,None,combo_banner,1
394,High,Small,Gold,Dinner,9,117,Late Night,Hot,Partial,Desktop,Drinks,Free Drink Offer,combo_banner,0
395,Medium,Medium,Gold,Dinner,8,39,Dinner,Rainy,Partial,Desktop,Combos,Summer Special,meal_time_banner,0
396,Medium,Large,Regular,Breakfast,5,80,Dinner,Rainy,Full,Mobile,Drinks,Summer Special,combo_banner,0
397,Low,Small,Regular,Late Night,15,143,Lunch,Rainy,Empty,Desktop,Drinks,Summer Special,discount_banner,1
398,Low,Medium,Regular,Lunch,7,28,Dinner,Cold,Empty,Desktop,Combos,Summer Special,combo_banner,1
399,Low,Medium,Silver,Dinner,17,147,Late Night,Hot,Partial,Mobile,Combos,None,meal_time_banner,0
400,Medium,Small,Regular,Dinner,16,120,Dinner,Hot,Full,Mobile,Burgers,Free Drink Offer,meal_time_banner,0
401,Medium,Small,Silver,Dinner,11,35,Breakfast,Cold,Empty,Mobile,Offers,Summer Special,loyalty_banner,1
402,Low,Large,Silver,Lunch,7,23,Lunch,Cold,Full,Mobile,Drinks,Free Drink Offer,discount_banner,0
403,Low,Large,Regular,Late Night,11,51,Lunch,Rainy,Partial,Desktop,Drinks,None,weather_banner,1
404,Medium,Small,Regular,Late Night,2,103,Dinner,Cold,Empty,Mobile,Combos,None,discount_banner,1
405,Low,Large,Gold,Dinner,2,112,Late Night,Cold,Full,Mobile,Offers,None,weather_banner,0
406,High,Medium,Gold,Dinner,6,147,Lunch,Cold,Full,Desktop,Drinks,Free Drink Offer,discount_banner,0
407,Medium,Large,Silver,Late Night,3,36,Late Night,Hot,Partial,Mobile,Burgers,Free Drink Offer,combo_banner,0
408,Low,Large,Silver,Lunch,1,60,Late Night,Cold,Empty,Desktop,Burgers,Summer Special,weather_banner,0
409,Medium,Medium,Regular,Dinner,16,64,Breakfast,Rainy,Partial,Desktop,Combos,Free Drink Offer,discount_banner,0
410,High,Large,Regular,Lunch,14,35,Lunch,Hot,Partial,Desktop,Drinks,Free Drink Offer,loyalty_banner,1
411,Medium,Medium,Gold,Lunch,17,39,Dinner,Hot,Empty,Mobile,Burgers,Summer Special,meal_time_banner,0
412,Medium,Large,Regular,Late Night,18,61,Late Night,Cold,Full,Desktop,Drinks,None,discount_banner,0
413,Medium,Small,Silver,Dinner,4,29,Lunch,Cold,Full,Mobile,Combos,None,discount_banner,1
414,Medium,Large,Regular,Breakfast,3,71,Lunch,Cold,Full,Mobile,Combos,Free Drink Offer,meal_time_banner,1
415,High,Small,Gold,Late Night,8,52,Late Night,Cold,Empty,Mobile,Offers,Summer Special,weather_banner,0
416,Medium,Small,Silver,Late Night,4,146,Dinner,Rainy,Partial,Desktop,Drinks,Free Drink Offer,weather_banner,0
417,Medium,Small,Gold,Breakfast,15,69,Lunch,Cold,Full,Mobile,Burgers,Free Drink Offer,combo_banner,0
418,Low,Small,Gold,Dinner,13,120,Lunch,Rainy,Full,Mobile,Combos,None,combo_banner,1
419,Medium,Small,Silver,Lunch,14,119,Dinner,Cold,Empty,Mobile,Drinks,Summer Special,combo_banner,0
420,Low,Medium,Gold,Lunch,14,107,Late Night,Cold,Empty,Mobile,Drinks,Free Drink Offer,loyalty_banner,1
421,High,Medium,Regular,Lunch,5,98,Late Night,Rainy,Partial,Desktop,Burgers,Free Drink Offer,meal_time_banner,0
422,High,Medium,Regular,Dinner,5,117,Late Night,Cold,Partial,Mobile,Combos,Free Drink Offer,weather_banner,0
423,High,Small,Gold,Late Night,13,87,Late Night,Hot,Full,Desktop,Offers,None,loyalty_banner,0
424,High,Large,Regular,Late Night,4,97,Dinner,Rainy,Full,Mobile,Drinks,None,combo_banner,1
425,Low,Medium,Gold,Late Night,18,47,Breakfast,Rainy,Empty,Desktop,Combos,Free Drink Offer,meal_time_banner,0
426,Medium,Large,Regular,Late Night,6,48,Dinner,Hot,Partial,Desktop,Offers,Summer Special,combo_banner,0
427,High,Large,Gold,Late Night,5,101,Dinner,Rainy,Full,Desktop,Combos,None,discount_banner,0
428,Medium,Small,Regular,Breakfast,3,141,Late Night,Cold,Empty,Mobile,Combos,Free Drink Offer,combo_banner,1
429,Low,Small,Silver,Lunch,3,124,Lunch,Rainy,Partial,Desktop,Drinks,None,meal_time_banner,0
430,Low,Small,Silver,Lunch,3,91,Dinner,Rainy,Partial,Mobile,Drinks,None,weather_banner,1
431,Low,Medium,Regular,Dinner,2,129,Late Night,Hot,Partial,Desktop,Burgers,Free Drink Offer,meal_time_banner,1
432,High,Small,Gold,Breakfast,18,132,Lunch,Rainy,Empty,Desktop,Burgers,None,weather_banner,1
433,Medium,Medium,Regular,Late Night,10,62,Dinner,Cold,Partial,Mobile,Combos,None,meal_time_banner,0
434,Medium,Medium,Gold,Late Night,7,28,Breakfast,Rainy,Empty,Desktop,Drinks,Free Drink Offer,meal_time_banner,1
435,Medium,Medium,Regular,Late Night,14,59,Breakfast,Rainy,Empty,Desktop,Combos,None,weather_banner,0
436,Low,Medium,Regular,Breakfast,10,65,Late Night,Hot,Empty,Mobile,Drinks,Free Drink Offer,discount_banner,1
437,High,Small,Silver,Dinner,16,77,Lunch,Hot,Partial,Desktop,Offers,Free Drink Offer,meal_time_banner,1
438,Low,Medium,Gold,Breakfast,6,120,Lunch,Rainy,Full,Desktop,Drinks,Free Drink Offer,meal_time_banner,1
439,Low,Small,Gold,Dinner,17,44,Late Night,Cold,Full,Mobile,Combos,None,loyalty_banner,1
440,Medium,Small,Gold,Lunch,6,108,Late Night,Hot,Empty,Mobile,Burgers,Summer Special,combo_banner,0
441,Low,Medium,Gold,Dinner,18,143,Lunch,Hot,Empty,Desktop,Drinks,Summer Special,loyalty_banner,1
